user_id,user_type,type_desc,province,business_segment,merchant_size,account_age_months,hit_count,reported_risk
202100000006594875,customer,basic service,1,,,18,9339,0
202000000112200819,customer,basic service,1,,,38,,0
202000000097184368,customer,basic service,1,,,44,,0
202100000007578317,customer,full service,1,,,16,,0
202000000098292815,customer,basic service,1,,,44,,0
202000000123401204,customer,basic service,1,,,31,,0
202000000119044647,customer,basic service,1,,,34,,0
202100000006528421,customer,basic service,1,,,19,,0
202000000112847888,customer,basic service,1,,,37,,0
202000000042041288,customer,full service,1,,,69,,0
202000000118306204,customer,basic service,1,,,34,,0
202000000112417931,customer,full service,1,,,38,,0
202000000061866855,customer,basic service,1,,,59,,0
202000000123229424,customer,basic service,1,,,31,,0
202000000109357480,customer,basic service,1,,,39,,0
202000000113978517,customer,basic service,1,,,37,,0
202000000079755891,customer,basic service,1,,,53,,0
202000000106273343,customer,basic service,1,,,40,,0
202000000107314974,customer,basic service,1,,,40,,0
202100000007685190,customer,full service,2,,,15,,0
202000000126872927,customer,full service,2,,,27,,0
202000000116704485,customer,basic service,1,,,35,,0
202000000116640534,customer,basic service,1,,,35,,0
202000000113516478,customer,basic service,1,,,37,,0
202000000068187488,customer,basic service,1,,,57,,0
202000000117797366,customer,basic service,1,,,34,,0
202000000118055380,customer,basic service,1,,,34,,0
202000000058899126,customer,basic service,1,,,61,,0
202000000112975131,customer,basic service,1,,,37,,0
202000000086270310,customer,basic service,1,,,49,,0
202000000088340054,customer,full service,1,,,48,,0
202000000100548630,customer,basic service,1,,,43,,0
202000000130752757,customer,full service,1,,,22,,0
202000000109386190,customer,basic service,1,,,39,,0
202000000053090794,customer,full service,2,,,63,,0
202000000064854730,customer,full service,2,,,58,,0
202000000117105721,customer,basic service,1,,,35,,0
202000000126941079,customer,full service,1,,,27,,0
202000000063533487,customer,basic service,1,,,59,,0
202000000120446615,customer,basic service,1,,,33,,0
202000000111595880,customer,basic service,1,,,38,,0
202100000006734403,customer,basic service,1,,,18,45,0
202000000058889290,customer,basic service,1,,,61,,0
202000000096373104,customer,basic service,1,,,45,,0
202000000047530233,customer,full service,1,,,63,,0
202000000098394698,customer,basic service,1,,,44,,0
202000000093211551,customer,full service,2,,,45,,0
202000000112978341,customer,basic service,1,,,37,,0
202000000047217801,customer,full service,2,,,64,,0
202000000098693677,customer,basic service,1,,,43,,0
202000000118214230,customer,basic service,1,,,34,,0
202000000035795592,customer,full service,2,,,73,,0
202000000119935058,customer,basic service,1,,,33,,0
202000000115916837,customer,basic service,1,,,35,,0
202000000118188560,customer,basic service,1,,,34,,0
202000000070059325,customer,full service,1,,,57,,0
202100000008680592,customer,full service,2,,,11,,0
202100000006730361,customer,basic service,1,,,18,2554,0
202000000116815935,customer,basic service,1,,,35,,0
202000000047804013,customer,full service,2,,,63,,0
202000000067481419,customer,full service,1,,,58,,0
202000000099353862,customer,basic service,1,,,43,,0
202000000118669036,customer,basic service,1,,,34,,0
202100000008669367,customer,full service,1,,,11,,0
202000000100316712,customer,basic service,1,,,43,,0
202000000118202088,customer,basic service,1,,,34,,0
202000000060276182,customer,basic service,1,,,60,,0
202000000066019608,customer,basic service,1,,,58,,0
202000000116116197,customer,basic service,1,,,35,,0
202000000118206364,customer,basic service,1,,,34,,0
202000000097299411,customer,basic service,1,,,44,,0
202000000063157537,customer,basic service,1,,,59,,0
202000000087640433,customer,basic service,1,,,48,,0
202000000100546478,customer,basic service,1,,,43,,0
202000000080515910,customer,basic service,1,,,52,,0
202000000063965438,customer,full service,1,,,59,,0
202000000045818512,customer,basic service,1,,,66,,0
202000000108773460,customer,basic service,1,,,39,,0
202000000104738208,customer,basic service,1,,,41,,0
202000000056609142,customer,basic service,1,,,61,,0
202000000047641425,customer,full service,1,,,63,,0
202000000115839844,customer,basic service,1,,,36,,0
202000000100903531,customer,basic service,1,,,43,,0
202000000118655741,customer,basic service,1,,,34,,0
202000000117894187,customer,basic service,1,,,34,,0
202000000112642534,customer,basic service,1,,,37,,0
202000000128046170,customer,full service,2,,,25,,0
202000000089222157,customer,full service,2,,,47,,0
202100000007783325,customer,full service,2,,,15,,0
202000000118172803,customer,basic service,1,,,34,,0
202000000091223417,customer,basic service,1,,,46,,0
202000000020348481,customer,basic service,1,,,84,,0
202000000099747793,customer,basic service,1,,,43,,0
202000000049537280,customer,basic service,1,,,63,1,0
202000000114651559,customer,basic service,1,,,37,,0
202000000044776872,customer,basic service,1,,,66,,0
202000000123833666,customer,full service,1,,,30,,0
202000000104402632,customer,full service,1,,,41,,0
202000000104165158,customer,full service,1,,,42,,0
202000000072476282,customer,basic service,1,,,56,,0
202000000107196300,customer,basic service,1,,,40,,0
202000000085886901,customer,basic service,1,,,49,,0
202000000079226177,customer,basic service,1,,,53,,0
202000000063140916,customer,basic service,1,,,59,,0
202000000085633512,customer,basic service,1,,,49,,0
202000000062673863,customer,full service,1,,,59,,0
202000000108900095,customer,basic service,1,,,39,,0
202000000085060932,customer,full service,1,,,50,,0
202000000084292880,customer,full service,2,,,50,,0
202000000123656709,customer,full service,2,,,31,,0
202100000007820119,customer,basic service,1,,,15,,0
202000000097041033,customer,basic service,1,,,44,,0
202000000062665979,customer,basic service,1,,,59,,0
202100000008676113,customer,basic service,1,,,11,,0
202000000120955374,customer,basic service,1,,,33,,0
202000000086291845,customer,basic service,1,,,49,,0
202000000103626723,customer,basic service,1,,,42,,0
202000000112962221,customer,basic service,1,,,37,,0
202000000098432963,customer,basic service,1,,,44,,0
202000000099837487,customer,full service,2,,,43,,0
202000000123499719,customer,basic service,1,,,31,,0
202000000107653244,customer,basic service,1,,,40,,0
202100000008251834,customer,full service,2,,,13,,0
202100000006422445,customer,full service,1,,,19,,0
202000000127069927,customer,full service,2,,,26,,0
202000000010027377,customer,basic service,1,,,111,,0
202000000086767113,customer,basic service,1,,,49,,0
202000000104587700,customer,full service,2,,,41,,0
202000000113204773,customer,basic service,1,,,37,,0
202100000005410780,customer,basic service,1,,,21,,0
202000000112741579,customer,basic service,1,,,37,,0
202000000096631122,customer,basic service,1,,,45,,0
202000000100268274,customer,basic service,1,,,43,,0
202000000080831968,customer,basic service,1,,,52,,0
202000000064059608,customer,full service,1,,,59,,0
202000000130333312,customer,basic service,1,,,23,,0
202000000099952058,customer,basic service,1,,,43,,0
202000000109312743,customer,basic service,1,,,39,,0
202000000072213465,customer,basic service,1,,,56,,0
202100000008853935,customer,full service,2,,,11,,0
202000000108200164,customer,basic service,1,,,39,,0
202000000050968381,customer,basic service,1,,,63,,0
202000000116599269,customer,basic service,1,,,35,,0
202000000117785128,customer,basic service,1,,,34,,0
202000000117439627,customer,basic service,1,,,34,,0
202000000113462251,customer,basic service,1,,,37,,0
202000000065546540,customer,basic service,1,,,58,,0
202000000112972848,customer,basic service,1,,,37,,0
202000000131282430,customer,full service,1,,,22,,0
202000000043582026,customer,basic service,1,,,68,,0
202000000039047300,customer,basic service,1,,,71,,0
202000000005812180,customer,basic service,1,,,113,,0
202000000050568297,customer,full service,1,,,63,,0
202000000102315778,customer,full service,1,,,42,,0
202000000115319360,customer,basic service,1,,,36,,0
202000000088709383,customer,basic service,1,,,48,,0
202000000109360357,customer,basic service,1,,,39,,0
202000000106812552,customer,full service,2,,,40,,0
202000000118866137,customer,basic service,1,,,34,,0
202000000034010650,customer,basic service,1,,,75,,0
202000000107294707,customer,basic service,1,,,40,,0
202100000007239635,customer,full service,2,,,17,75,0
202000000100369204,customer,basic service,1,,,43,,0
202000000101206806,customer,basic service,1,,,42,,0
202000000096993896,customer,basic service,1,,,44,,0
202000000085496743,customer,basic service,1,,,49,,0
202000000108018665,customer,full service,1,,,39,,0
202000000120643899,customer,basic service,1,,,33,,0
202000000124424341,customer,basic service,1,,,30,,0
202000000108404873,customer,basic service,1,,,39,4082,0
202000000118141476,customer,basic service,1,,,34,,0
202000000050446073,customer,basic service,1,,,63,,0
202000000122308086,customer,basic service,2,,,32,,0
202000000118070666,customer,basic service,1,,,34,,0
202000000098545956,customer,basic service,1,,,44,,0
202000000120861526,customer,basic service,1,,,33,,0
202000000086602198,customer,basic service,1,,,49,,0
202000000131054509,customer,full service,2,,,22,,0
202000000100712337,customer,basic service,1,,,43,,0
202000000020459585,customer,basic service,1,,,84,,0
202000000090093437,customer,basic service,1,,,47,,0
202000000072831106,customer,basic service,1,,,56,,0
202000000120732823,customer,full service,1,,,33,,0
202000000083696864,customer,basic service,1,,,50,,0
202000000100622372,customer,basic service,1,,,43,,0
202100000007923763,customer,full service,1,,,14,,0
202000000118540502,customer,basic service,1,,,34,,0
202000000114435278,customer,basic service,1,,,37,,0
202000000085631536,customer,basic service,1,,,49,,0
202000000107262115,customer,full service,1,,,40,,0
202000000071909882,customer,basic service,1,,,56,,0
202000000071596210,customer,basic service,1,,,56,,0
202000000112220612,customer,full service,1,,,38,,0
202000000097777037,customer,basic service,1,,,44,,0
202000000098709977,customer,basic service,1,,,43,,0
202000000072939300,customer,basic service,1,,,56,,0
202000000102930139,customer,full service,2,,,42,,0
202000000112966310,customer,basic service,1,,,37,,0
202000000097661766,customer,basic service,1,,,44,,0
202000000041617957,customer,basic service,1,,,70,,0
202100000007820401,customer,full service,2,,,15,,0
202000000099056392,customer,basic service,1,,,43,,0
202000000103399703,customer,basic service,1,,,42,,0
202000000037249715,customer,basic service,1,,,72,,0
202000000086249039,customer,full service,1,,,49,,0
202000000099603153,customer,basic service,1,,,43,,0
202000000100994332,customer,basic service,1,,,42,,0
202000000112673996,customer,basic service,1,,,37,,0
202000000117107427,customer,basic service,1,,,35,,0
202000000097669214,customer,basic service,1,,,44,,0
202000000126093791,customer,full service,1,,,28,,0
202000000106563609,customer,basic service,1,,,40,,0
202100000009496225,customer,full service,2,,,8,,0
202000000112960152,customer,basic service,1,,,37,,0
202000000103287248,customer,basic service,1,,,42,,0
202000000101202173,customer,basic service,1,,,42,,0
202000000117231072,customer,basic service,1,,,35,,0
202000000117945175,customer,basic service,1,,,34,,0
202000000102505609,customer,basic service,1,,,42,,0
202000000111382061,customer,full service,2,,,38,,0
202000000115446619,customer,basic service,1,,,36,,0
202000000097675290,customer,basic service,1,,,44,,0
202000000064895334,customer,full service,1,,,58,,0
202000000131161582,customer,full service,1,,,22,,0
202000000130858196,customer,full service,2,,,22,,0
202000000119235546,customer,basic service,1,,,34,,0
202000000117317586,customer,basic service,1,,,34,,0
202000000106245221,customer,basic service,1,,,40,,0
202000000107976652,customer,basic service,1,,,39,,0
202000000098390964,customer,basic service,1,,,44,,0
202000000080893372,customer,basic service,1,,,52,,0
202000000053295105,customer,basic service,1,,,62,,0
202000000113538362,customer,basic service,1,,,37,,0
202000000115812112,customer,basic service,1,,,36,,0
202000000115800217,customer,basic service,1,,,36,,0
202000000131118025,customer,full service,1,,,22,,0
202000000085011613,customer,basic service,1,,,50,,0
202000000105696183,customer,basic service,1,,,41,,0
202000000117115428,customer,basic service,1,,,35,,0
202000000099322049,customer,basic service,1,,,43,,0
202000000127017750,customer,full service,2,,,26,,0
202000000065200772,customer,basic service,1,,,58,,0
202000000053467317,customer,basic service,1,,,62,,0
202000000088509743,customer,basic service,1,,,48,,0
202000000050032473,customer,full service,1,,,63,,0
202000000067400200,customer,full service,1,,,58,,0
202000000100723451,customer,basic service,1,,,43,,0
202000000080831060,customer,basic service,1,,,52,,0
202000000087441628,customer,basic service,1,,,48,,0
202000000126193470,customer,full service,2,,,27,,0
202000000099605030,customer,basic service,1,,,43,,0
202000000118268136,customer,basic service,1,,,34,,0
202000000128701268,customer,full service,1,,,25,,0
202000000082993187,customer,basic service,1,,,50,,0
202000000111378664,customer,basic service,1,,,38,,0
202000000108152661,customer,basic service,1,,,39,,0
202000000117943736,customer,basic service,1,,,34,,0
202000000090977980,customer,basic service,1,,,46,,0
202100000007357757,customer,full service,1,,,16,,0
202000000112542464,customer,basic service,1,,,37,,0
202000000112963994,customer,basic service,1,,,37,,0
202000000117797085,customer,basic service,1,,,34,,0
202000000099538931,customer,basic service,1,,,43,,0
202000000098345250,customer,basic service,1,,,44,,0
202000000123056384,customer,full service,2,,,31,,0
202000000104397964,customer,full service,2,,,41,,0
202000000112947372,customer,basic service,1,,,37,,0
202000000112928108,customer,basic service,1,,,37,,0
202000000124518705,customer,basic service,1,,,30,,0
202000000103406267,customer,basic service,1,,,42,,0
202000000063905884,customer,full service,1,,,59,,0
202000000094645747,customer,full service,1,,,45,,0
202000000102979939,customer,basic service,1,,,42,,0
202000000067691467,customer,full service,1,,,58,,0
202000000068876105,customer,full service,1,,,57,,0
202000000093844985,customer,full service,1,,,45,,0
202000000086653979,customer,full service,1,,,49,,0
202000000113656817,customer,basic service,1,,,37,,0
202000000062968760,customer,basic service,1,,,59,,0
202000000087569496,customer,basic service,1,,,48,,0
202000000098124528,customer,basic service,1,,,44,,0
202100000010736992,customer,basic service,1,,,1,,0
202000000122039355,customer,basic service,1,,,32,,0
202000000004711037,customer,full service,1,,,108,,0
202000000063435446,customer,full service,1,,,59,2,0
202000000080894651,customer,basic service,1,,,52,,0
202000000020068316,customer,full service,1,,,85,,0
202000000088795916,customer,basic service,1,,,47,,0
202000000123416910,customer,basic service,1,,,31,,0
202000000106441100,customer,basic service,1,,,40,,0
202000000111963811,customer,full service,2,,,38,,0
202000000115524490,customer,basic service,1,,,36,,0
202000000098332522,customer,basic service,1,,,44,,0
202000000106477896,customer,basic service,1,,,40,,0
202000000062410524,customer,basic service,1,,,59,,0
202000000106015413,customer,basic service,1,,,40,,0
202000000034165603,customer,full service,1,,,75,,0
202000000113893718,customer,full service,2,,,37,,0
202000000126081559,customer,full service,1,,,28,1,0
202000000108771282,customer,basic service,1,,,39,,0
202000000121080230,customer,basic service,1,,,33,,0
202000000125962525,customer,full service,2,,,28,4,0
202000000123808049,customer,full service,1,,,30,,0
202100000006885887,customer,basic service,1,,,18,5079,0
202000000011068812,customer,basic service,1,,,135,,0
202000000115923806,customer,basic service,1,,,35,,0
202000000120549761,customer,full service,2,,,33,,0
202000000117026482,customer,basic service,1,,,35,,0
202000000100196674,customer,basic service,1,,,43,,0
202000000125249582,customer,full service,1,,,29,,0
202000000122189688,customer,basic service,1,,,32,,0
202000000107044965,customer,basic service,1,,,40,,0
202000000113523137,customer,basic service,1,,,37,,0
202000000099720892,customer,basic service,1,,,43,,0
202000000109458493,customer,basic service,1,,,39,,0
202100000007651833,customer,full service,2,,,15,,0
202000000127531893,customer,basic service,1,,,26,,0
202000000130813209,customer,full service,2,,,22,,0
202000000105747985,customer,full service,2,,,41,,0
2.02E+17,customer,basic service,1,,,49,,0
202000000090803053,customer,basic service,1,,,46,,0
202000000115543019,customer,full service,1,,,36,,0
202000000110276496,customer,full service,1,,,39,,0
202100000006866972,customer,basic service,1,,,18,,0
202000000112875820,customer,basic service,1,,,37,,0
202000000046407276,customer,basic service,1,,,65,,0
202000000091123178,customer,full service,2,,,46,,0
202000000038989086,customer,basic service,1,,,71,,0
202000000096714111,customer,basic service,1,,,45,,0
202100000009222751,customer,full service,1,,,9,2,0
202000000113623280,customer,basic service,1,,,37,,0
202000000068375536,customer,full service,2,,,57,,0
202000000035169504,customer,full service,1,,,74,,0
202000000086143345,customer,basic service,1,,,49,,0
202000000105081677,customer,basic service,1,,,41,,0
202000000126030442,customer,full service,2,,,28,,0
202000000099041088,customer,basic service,1,,,43,,0
202000000112551858,customer,basic service,1,,,37,,0
202000000095655696,customer,basic service,1,,,45,,0
202000000097173302,customer,basic service,1,,,44,,0
202000000120769429,customer,full service,1,,,33,,0
202000000118671537,customer,basic service,1,,,34,,0
202000000102986349,customer,basic service,1,,,42,,0
202000000072903549,customer,basic service,1,,,56,,0
202000000105503494,customer,basic service,1,,,41,,0
202000000117708888,customer,basic service,1,,,34,,0
202100000006734772,customer,full service,2,,,18,,0
202000000126402965,customer,full service,2,,,27,,0
202000000120861774,customer,basic service,1,,,33,,0
202000000045967270,customer,basic service,1,,,65,,0
202000000116142158,customer,basic service,1,,,35,,0
202000000098064321,customer,basic service,1,,,44,,0
202000000087414346,customer,basic service,1,,,48,,0
202000000100288157,customer,basic service,1,,,43,,0
202000000115797351,customer,basic service,1,,,36,,0
202000000097066233,customer,basic service,1,,,44,,0
202000000097091565,customer,basic service,1,,,44,,0
202000000121442609,customer,basic service,1,,,33,,0
202000000106208528,customer,basic service,1,,,40,,0
202000000115448012,customer,basic service,1,,,36,,0
202000000106019126,customer,basic service,1,,,40,,0
202000000109342841,customer,basic service,1,,,39,,0
202000000062398521,customer,basic service,1,,,59,,0
202000000118078001,customer,basic service,1,,,34,,0
202000000122172609,customer,basic service,1,,,32,,0
202000000092785715,customer,full service,2,,,45,,0
202000000041888711,customer,full service,2,,,69,,0
202000000110470623,customer,basic service,1,,,39,,0
202000000056639005,customer,basic service,1,,,61,,0
202000000115957810,customer,basic service,1,,,35,,0
202000000098546723,customer,basic service,1,,,44,,0
202000000082570623,customer,full service,2,,,51,2,0
202100000007414128,customer,full service,2,,,16,,0
202000000119801135,customer,basic service,1,,,33,,0
202000000131323651,customer,full service,2,,,21,,0
202000000097791619,customer,basic service,1,,,44,,0
202000000092913349,customer,basic service,1,,,45,,0
202000000047577057,customer,full service,1,,,63,,0
202000000118026783,customer,full service,2,,,34,,0
202000000097974851,customer,basic service,1,,,44,,0
202000000108743774,customer,basic service,1,,,39,,0
202000000100057829,customer,basic service,1,,,43,,0
202000000118197093,customer,basic service,1,,,34,,0
202000000114684667,customer,full service,1,,,37,,0
202000000086743557,customer,basic service,1,,,49,,0
202000000106265947,customer,basic service,1,,,40,,0
202000000127754968,customer,full service,1,,,26,,0
202000000106153165,customer,basic service,1,,,40,,0
202000000109248846,customer,basic service,1,,,39,,0
202000000039290294,customer,full service,1,,,71,,0
202000000118200420,customer,basic service,1,,,34,,0
202000000118871650,customer,basic service,1,,,34,,0
202000000008490045,customer,full service,1,,,135,,0
202000000099327419,customer,basic service,1,,,43,,0
202000000086181345,customer,basic service,1,,,49,,0
202000000085784490,customer,full service,1,,,49,,0
202000000122616206,customer,full service,1,,,32,,0
202000000030086804,customer,basic service,1,,,76,,0
202000000061750830,customer,basic service,1,,,60,,0
202000000103321205,customer,basic service,1,,,42,,0
202000000127258507,customer,basic service,1,,,26,,0
202000000085188477,customer,basic service,1,,,49,,0
202000000087641597,customer,basic service,1,,,48,,0
202000000118009606,customer,full service,2,,,34,,0
202000000098246479,customer,basic service,1,,,44,,0
202000000120618244,customer,basic service,1,,,33,,0
202000000068513939,customer,basic service,1,,,57,,0
202000000130361361,customer,full service,1,,,23,,0
202000000065720773,customer,basic service,1,,,58,,0
202000000108305232,customer,basic service,1,,,39,,0
202000000107941722,customer,basic service,1,,,39,,0
202000000102440506,customer,basic service,1,,,42,,0
202000000112838427,customer,basic service,1,,,37,,0
202000000099342185,customer,basic service,1,,,43,,0
202000000125929010,customer,full service,2,,,28,,0
202000000059773963,customer,basic service,1,,,60,,0
202000000069604814,customer,full service,1,,,57,,0
202100000007252500,customer,full service,2,,,17,,0
202000000117097325,customer,basic service,1,,,35,,0
202000000109239821,customer,basic service,1,,,39,,0
202000000118173914,customer,basic service,1,,,34,,0
202000000115560902,customer,full service,2,,,36,,0
202000000120499334,customer,full service,1,,,33,,0
202000000099168654,customer,basic service,1,,,43,,0
202000000113578273,customer,basic service,1,,,37,,0
202000000117060326,customer,basic service,1,,,35,,0
202000000116351031,customer,basic service,1,,,35,,0
202000000117048169,customer,basic service,1,,,35,,0
202000000126748935,customer,full service,1,,,27,,0
202000000131018611,customer,full service,1,,,22,,0
202000000113439982,customer,basic service,1,,,37,,0
202000000118187926,customer,basic service,1,,,34,,0
202000000065496222,customer,basic service,1,,,58,,0
202000000130765094,customer,full service,1,,,22,,0
202000000072963940,customer,basic service,1,,,56,,0
202000000071653037,customer,basic service,1,,,56,,0
202000000130210105,customer,full service,2,,,23,,0
202000000108753206,customer,basic service,1,,,39,,0
202000000086459512,customer,basic service,1,,,49,,0
202100000007343781,customer,basic service,1,,,16,,0
202000000118217644,customer,basic service,1,,,34,,0
202000000118037154,customer,basic service,1,,,34,,0
202100000005775825,customer,full service,2,,,20,,0
202000000045231097,customer,full service,2,,,66,,0
202000000109436768,customer,basic service,1,,,39,,0
202000000095171616,customer,full service,1,,,45,,0
202000000120655534,customer,basic service,1,,,33,,0
202000000009125279,customer,basic service,1,,,132,,0
202000000072576658,customer,full service,2,,,56,,0
202000000117026759,customer,basic service,1,,,35,,0
202000000102688239,customer,basic service,1,,,42,,0
202000000126220011,customer,full service,2,,,27,,0
202000000122121020,customer,basic service,1,,,32,,0
202000000120905100,customer,full service,1,,,33,,0
202000000107225078,customer,basic service,1,,,40,,0
202000000099067681,customer,basic service,1,,,43,,0
202000000120445869,customer,basic service,1,,,33,,0
202000000062502053,customer,basic service,1,,,59,,0
202000000105821186,customer,basic service,1,,,40,,0
202000000101252851,customer,full service,2,,,42,,0
202000000107693333,customer,basic service,1,,,40,,0
202000000091280924,customer,basic service,1,,,46,,0
202000000069519242,customer,full service,1,,,57,,0
202000000086383958,customer,basic service,1,,,49,,0
202000000100307263,customer,basic service,1,,,43,,0
202000000047318903,customer,basic service,1,,,63,,0
202000000068716448,customer,basic service,1,,,57,,0
202100000008841079,customer,full service,2,,,11,,0
202100000007227756,customer,full service,2,,,17,,0
202000000105655394,customer,basic service,1,,,41,,0
202000000094786128,customer,full service,2,,,45,,0
202000000117028725,customer,basic service,1,,,35,,0
202000000099226114,customer,basic service,1,,,43,,0
202000000048699502,customer,basic service,1,,,63,,0
202000000055510168,customer,full service,1,,,62,,0
202000000096476497,customer,basic service,1,,,45,,0
202000000113440983,customer,basic service,1,,,37,,0
202000000129966432,customer,full service,2,,,23,,0
202000000100547720,customer,basic service,1,,,43,,0
202000000117711070,customer,basic service,1,,,34,,0
202000000009357157,customer,full service,1,,,93,,0
202000000092852394,customer,basic service,1,,,45,,0
202000000131123165,customer,full service,2,,,22,,0
202000000047001470,customer,full service,1,,,64,,0
202000000109579465,customer,full service,1,,,39,,0
202000000085660491,customer,basic service,1,,,49,,0
202000000117324098,customer,basic service,1,,,34,,0
202000000115797350,customer,basic service,1,,,36,,0
202000000098680040,customer,basic service,1,,,44,,0
202000000066314914,customer,full service,1,,,58,,0
202000000073023177,customer,basic service,1,,,56,,0
202000000102061695,customer,basic service,1,,,42,,0
202000000106439608,customer,basic service,1,,,40,,0
202000000120631546,customer,basic service,1,,,33,,0
202000000105652743,customer,basic service,1,,,41,,0
202100000007275993,customer,basic service,1,,,17,4385,0
202000000112953675,customer,basic service,1,,,37,,0
202000000121808753,customer,full service,1,,,32,,0
202000000112852006,customer,basic service,1,,,37,,0
202000000113444388,customer,basic service,1,,,37,,0
202000000064116649,customer,full service,1,,,59,,0
202000000123463219,customer,full service,2,,,31,,0
202000000091419148,customer,basic service,1,,,46,,0
202000000115984568,customer,basic service,1,,,35,,0
202000000116633393,customer,basic service,1,,,35,,0
202000000099298855,customer,basic service,1,,,43,,0
202100000008808618,customer,basic service,1,,,11,,0
202000000063475711,customer,basic service,1,,,59,,0
202000000083095179,customer,full service,2,,,50,,0
202000000106176617,customer,basic service,1,,,40,,0
202000000073096293,customer,full service,1,,,55,,0
202000000072059543,customer,basic service,1,,,56,,0
202000000106785063,customer,full service,1,,,40,,0
202000000088368646,customer,basic service,1,,,48,,0
202100000007226547,customer,basic service,1,,,17,,0
202000000116633053,customer,basic service,1,,,35,,0
202000000098419788,customer,basic service,1,,,44,,0
202000000082429559,customer,full service,1,,,51,,0
202000000117840067,customer,basic service,1,,,34,,0
202000000066804418,customer,basic service,1,,,58,,0
202000000072844790,customer,full service,1,,,56,,0
202000000113955849,customer,basic service,1,,,37,,0
202000000070457510,customer,basic service,1,,,57,,0
202000000106237062,customer,full service,1,,,40,,0
202000000102736016,customer,basic service,1,,,42,,0
202000000115170899,customer,full service,1,,,36,,0
202000000128703929,customer,full service,2,,,25,,0
202000000120203703,customer,basic service,1,,,33,,0
202000000065002552,customer,basic service,1,,,58,,0
202000000086898494,customer,basic service,1,,,49,,0
202000000129293020,customer,basic service,1,,,24,1,0
202000000129329270,customer,full service,1,,,24,,0
202000000123216005,customer,basic service,1,,,31,,0
202000000130824017,customer,full service,2,,,22,,0
201000000004277228,merchant,2,1,2,1,41,,0
201000000003288095,merchant,2,1,2,1,48,,0
201100000005522137,merchant,1,1,2,3,21,,0
201100000005522073,merchant,1,1,2,3,21,,0
201100000005522051,merchant,1,1,2,3,21,,0
201100000005522084,merchant,1,1,2,3,21,,0
201100000005522094,merchant,1,1,2,3,21,,0
201000000001896745,merchant,2,1,2,1,55,,0
201000000001968721,merchant,2,1,2,1,55,,0
201000000001976204,merchant,2,1,2,1,55,,0
202000000100674356,customer,basic service,1,,,43,,0
202000000099182990,customer,basic service,1,,,43,,0
202000000112949616,customer,basic service,1,,,37,,0
202000000055140218,customer,full service,2,,,62,,0
202000000119533180,customer,basic service,1,,,33,,0
202000000040506184,customer,basic service,1,,,70,,0
202000000099635202,customer,basic service,1,,,43,,0
202000000045986350,customer,full service,2,,,61,,0
202000000100284280,customer,basic service,1,,,43,,0
202000000054211914,customer,basic service,1,,,62,,0
202000000097885319,customer,basic service,1,,,44,,0
202000000126395045,customer,basic service,2,,,27,,0
202000000119982917,customer,full service,2,,,33,,0
202000000123952718,customer,basic service,1,,,30,,0
202000000087296571,customer,basic service,1,,,48,,0
202000000108837834,customer,basic service,1,,,39,,0
202000000097637456,customer,basic service,1,,,44,,0
202000000120172808,customer,basic service,1,,,33,,0
202000000100249673,customer,basic service,1,,,43,,0
202000000097651430,customer,basic service,1,,,44,,0
202000000020225944,customer,basic service,1,,,85,,0
202000000108841236,customer,basic service,1,,,39,,0
202000000086292559,customer,basic service,1,,,49,,0
202000000130549821,customer,full service,1,,,23,,0
202000000080803048,customer,full service,1,,,52,,0
202000000075651610,customer,full service,2,,,55,,0
202000000115757434,customer,basic service,1,,,36,,0
202000000120287935,customer,full service,2,,,33,,0
202000000125875077,customer,full service,2,,,28,,0
202000000103629987,customer,full service,1,,,42,,0
202000000106853682,customer,basic service,1,,,40,,0
202000000129271040,customer,full service,2,,,24,,0
202000000114649434,customer,basic service,1,,,37,,0
202000000115803091,customer,basic service,1,,,36,,0
202000000120376837,customer,basic service,1,,,33,,0
202100000008758262,customer,full service,1,,,11,,0
202000000096970670,customer,basic service,1,,,44,,0
202000000061827483,customer,full service,2,,,59,,0
202000000105385472,customer,basic service,1,,,41,,0
202000000110354550,customer,full service,1,,,39,,0
202000000116453331,customer,basic service,1,,,35,,0
202100000006359830,customer,full service,1,,,19,,0
202000000116512141,customer,basic service,1,,,35,,0
202000000098456004,customer,basic service,1,,,44,,0
202000000097712730,customer,basic service,1,,,44,,0
202000000093967580,customer,basic service,1,,,45,,0
202000000103413019,customer,basic service,1,,,42,,0
202000000062603018,customer,basic service,1,,,59,,0
202000000077191751,customer,full service,2,,,54,,0
202000000126867597,customer,full service,1,,,27,,0
201000000002305223,merchant,2,1,2,1,52,,0
201000000005699968,merchant,2,1,2,1,22,,0
201000000004234733,merchant,2,1,2,1,42,,0
201000000005525445,merchant,2,1,2,1,29,,0
201000000001893688,merchant,2,1,2,1,55,,0
201000000001857719,merchant,2,1,2,1,55,,0
201000000002027019,merchant,2,1,2,1,55,,0
201000000001950529,merchant,2,1,2,1,55,,0
201000000001782284,merchant,2,1,2,1,56,,0
201000000002715059,merchant,2,1,2,1,50,,0
201000000003797487,merchant,2,1,2,1,45,,0
201100000005522066,merchant,1,1,2,3,21,,0
201100000005522147,merchant,1,1,2,3,21,,0
201100000005522220,merchant,1,1,2,3,21,,0
201100000005522228,merchant,1,1,2,3,21,,0
201100000006197625,merchant,2,1,2,1,19,,0
201000000002071164,merchant,2,1,2,1,55,,0
201000000002052414,merchant,2,1,2,1,55,,0
