source_id,target_id,trans_amount,source_type,target_type,description,label
201100000005367757,201100000005522049,33350,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001779778,201100000005522116,95299,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001748868,201000000001227614,50000,merchant,merchant,B2b Transfer Telco,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000002031175,201000000005351918,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000001893432,201000000003086074,76000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001743222,20300,merchant,merchant,Business to Business Transfer,nonfraud
201000000002471669,201000000001744169,11750,merchant,merchant,Business to Business Transfer,nonfraud
202000000122616206,202000000127759210,65000,customer,customer,Customer Withdrawal,nonfraud
202000000080515910,201000000002352707,24000,customer,merchant,Buy Goods,nonfraud
202000000086303590,201000000004383039,90000,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000002021104,201100000005522201,90000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002046087,201000000001743219,25000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034092,201100000005522125,9900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004057146,201100000005522063,89030,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002331630,201000000001745183,115100,merchant,merchant,Business to Business Transfer,nonfraud
201000000003704928,201100000005522201,10400,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000002505091,201000000001743309,13950,merchant,merchant,Business to Business Transfer,nonfraud
201000000002801703,201100000005522204,161600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000120941275,201000000001653405,8000,customer,merchant,Customer Buy Goods,nonfraud
201000000002001943,201100000005522163,30499,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000116708064,202000000131323651,50000,customer,customer,Customer Withdrawal,nonfraud
201000000001898269,201100000005522133,12000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000067481419,201000000001845801,22000,customer,merchant,Buy Goods,nonfraud
201000000001893432,201100000005522101,50230,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002879168,201100000005522202,51000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001881571,201100000005522133,5750,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002803596,201000000004690263,8000,merchant,merchant,Business to Business Transfer,nonfraud
201000000003351388,201100000005522065,88300,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001540228,202000000128046170,100000,merchant,customer,General Customer Deposit,nonfraud
201000000002052414,201100000005522115,6500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001766393,201100000005522120,21500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000053977712,201000000002604656,40000,customer,merchant,Pay Bill,nonfraud
202000000130653817,201000000004432358,18089,customer,merchant,Customer Buy Goods,nonfraud
201000000001954437,201000000001742302,1400,merchant,merchant,Business to Business Transfer,nonfraud
202000000125488405,201000000001279961,2250000,customer,merchant,Customer Withdrawal,nonfraud
201000000002052414,201100000005522107,9700,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000002901933,201100000005522097,14799,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001744265,201000000002881735,2500000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002468256,201100000005522048,20200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000106898382,201000000005104238,10000,customer,merchant,Customer Buy Goods,nonfraud
202000000131288927,202000000123527811,600000,customer,customer,Customer Withdrawal,nonfraud
201000000002080191,201100000005522116,6700,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000001766393,201000000001743324,25000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001783338,201100000005522107,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000087998979,201000000001279961,98000,customer,merchant,Customer Withdrawal,nonfraud
201000000002455044,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001976204,201000000001745129,8000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002864997,201000000001744270,49800,merchant,merchant,Business to Business Transfer,nonfraud
202000000035037052,201000000003985006,104000,customer,merchant,Customer Buy Goods,nonfraud
201000000002317014,201100000005522088,19900,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000005632622,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002034606,201000000001745185,5800,merchant,merchant,Business to Business Transfer,nonfraud
201000000002078670,201000000001745134,20150,merchant,merchant,Business to Business Transfer,nonfraud
201000000002359279,201000000001742309,210,merchant,merchant,Business to Business Transfer,nonfraud
201000000002079740,201000000003086077,25350,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034092,201100000005522125,9900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003663102,201000000001742308,10989,merchant,merchant,Business to Business Transfer,nonfraud
201100000006831795,201100000005522051,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000003353318,201100000005522205,8000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002322715,201000000001743307,5600,merchant,merchant,Business to Business Transfer,nonfraud
201000000004967690,201000000001742311,19799,merchant,merchant,Business to Business Transfer,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002469510,201000000001744169,64050,merchant,merchant,Business to Business Transfer,nonfraud
201000000004053993,201000000001742303,45500,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,20600,merchant,merchant,Business to Business Transfer,nonfraud
201000000004509741,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000001952566,201000000001743308,6700,merchant,merchant,Business to Business Transfer,nonfraud
201000000005504582,201100000005522073,23500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001762316,201000000005351918,29299,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,10700,merchant,merchant,Business to Business Transfer,nonfraud
202000000112147306,201000000005721361,11500,customer,merchant,Customer Reservation Telco For Other,nonfraud
201000000001961405,201100000005522066,10650,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002682267,201100000005522217,169030,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002946834,201100000005522095,22300,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002455044,201100000005522050,70800,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001875328,201000000003082448,80020,merchant,merchant,Business to Business Transfer,nonfraud
201000000001986541,201100000005522224,6500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005026846,201100000005522070,21300,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002558638,201000000001743233,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000003192934,201100000005522165,50999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002896926,201100000009311082,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001763448,201100000005522076,25220,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002872691,201000000001744272,73000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001781747,201000000001744141,1000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001866023,201000000001744275,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000004690692,201000000001227614,50000,merchant,merchant,Pay Bill,nonfraud
201000000002072410,201000000001745120,20300,merchant,merchant,Business to Business Transfer,nonfraud
201000000002003474,201000000001743227,1300,merchant,merchant,Business to Business Transfer,nonfraud
201000000002896926,201100000005522160,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000002373866,201000000001227614,100000,merchant,merchant,B2b Transfer Telco,nonfraud
202000000069689991,201000000003941689,80200,customer,merchant,Buy Goods,nonfraud
201000000001972686,201100000005522139,81000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002078670,201100000005522157,10700,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005569032,201100000005522053,16730,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002016437,201000000003086076,5300,merchant,merchant,Business to Business Transfer,nonfraud
202000000125948289,201000000001544001,82000,customer,merchant,Buy Goods,nonfraud
201000000002455044,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000035169504,201000000003985006,3400,customer,merchant,Customer Buy Goods,nonfraud
201000000002034606,201000000001745185,20500,merchant,merchant,Business to Business Transfer,nonfraud
201000000002883054,201000000001227614,20000,merchant,merchant,B2b Transfer Telco,nonfraud
201000000005651234,201100000005522121,28000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001984227,201100000005522221,32400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005667268,201100000005522157,2100,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000002505091,201100000005522190,23760,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001968721,201100000005522126,6500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002326127,201000000001745186,5600,merchant,merchant,Business to Business Transfer,nonfraud
201000000004506908,201100000005522053,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000047001470,201000000005718444,10650,customer,merchant,Customer Reservation Telco For Other,nonfraud
201000000005632622,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,20500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001959700,201100000005522198,21000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001744265,201000000002472179,200000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002871265,201000000001227614,50000,merchant,merchant,B2b Transfer Telco,nonfraud
201000000002894754,201000000001744141,10400,merchant,merchant,Business to Business Transfer,nonfraud
201000000002505091,201000000001743308,49550,merchant,merchant,Business to Business Transfer,nonfraud
201000000002453027,201100000005522161,42400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002024259,201000000001743310,50000,merchant,merchant,Business to Business Transfer,nonfraud
202000000051588079,201000000004900716,10500,customer,merchant,Buy Goods,nonfraud
201000000004506908,201100000005522053,14730,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002603684,201000000001745120,82000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002467619,201000000001742313,10700,merchant,merchant,Business to Business Transfer,nonfraud
201000000001986352,201100000005522074,15300,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000082502319,201000000001615472,100000,customer,merchant,Customer Online Payment,nonfraud
201000000003498596,201100000005522208,12000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005537001,201000000000254672,129386,merchant,merchant,B2b Transfer Telco,nonfraud
202000000046911032,201000000005686812,75500,customer,merchant,Customer Reservation Telco For Other,nonfraud
201000000004971663,201000000001743308,10600,merchant,merchant,Business to Business Transfer,nonfraud
201000000004558851,201000000001745197,1100,merchant,merchant,Business to Business Transfer,nonfraud
201000000002474137,201100000005522079,31600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005387031,201100000005522162,47499,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000002671918,201000000001743270,20799,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002028553,201000000003086078,17500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001866023,201000000001742225,59999,merchant,merchant,Business to Business Transfer,nonfraud
202000000030589443,201000000001653405,26000,customer,merchant,Buy Goods,nonfraud
201000000003353318,201100000005522205,18500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002034092,201100000005522125,19900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007163869,201100000005522120,26880,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
202100000006841090,201000000000013003,573892,customer,merchant,Customer Withdrawal,nonfraud
201100000007505244,201100000005522192,14800,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000004111375,201000000002270458,5285,merchant,merchant,Business to Business Transfer,nonfraud
201000000001872546,201100000005522049,10650,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001950302,201100000005522156,12300,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
202000000113893718,201000000001544001,24240,customer,merchant,Customer Buy Goods,nonfraud
202000000036438176,201000000000013002,134310,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000002455044,201100000005522155,17325,merchant,merchant,Doa Digipos B2b Transfer,nonfraud
201000000003353318,201100000005522205,10400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000109828741,201000000001601198,20000,customer,merchant,Customer Online Payment,nonfraud
201000000004506908,201000000001744151,4555,merchant,merchant,Business to Business Transfer,nonfraud
201000000002754450,201100000005522170,50999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002034606,201000000001745185,10700,merchant,merchant,Business to Business Transfer,nonfraud
202000000130223134,202000000121740968,55000,customer,customer,Customer Withdrawal,nonfraud
201000000002363490,201000000001742313,5500,merchant,merchant,Business to Business Transfer,nonfraud
201000000004558851,201000000001745197,1100,merchant,merchant,Business to Business Transfer,nonfraud
201000000002373866,201100000005522096,20599,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
202000000007036974,201000000001544001,12000,customer,merchant,Buy Goods,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000003225376,201100000005522194,50050,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000002682267,201000000001745195,33000,merchant,merchant,Business to Business Transfer,nonfraud
201000000003277334,201100000005522080,50300,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000005667268,201100000005522112,2299,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001975484,201100000005522112,101800,merchant,merchant,Doa Digipos B2b Transfer,nonfraud
202100000007275993,201000000005104238,10000,customer,merchant,APPLINK,nonfraud
201000000002798990,201100000005522220,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
202000000001657410,201000000005686812,170000,customer,merchant,Customer Reservation Telco For Self,nonfraud
201000000003313657,201000000001743232,20850,merchant,merchant,Business to Business Transfer,nonfraud
201100000006744061,201100000005396944,26600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201100000005522205,10400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001777601,201000000001299008,52005,merchant,merchant,Pay Bill,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000005632622,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001968583,201000000001742215,8000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001757086,201000000001744173,83000,merchant,merchant,Business to Business Transfer,nonfraud
201100000005612489,201100000005522078,21200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000007371086,201100000005522056,9600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201100000005522205,10400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000067691467,201000000001279961,300000,customer,merchant,Cash Out,nonfraud
201000000003498596,201100000005522208,9900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005382256,201000000005353579,73000,merchant,merchant,Business to Business Transfer,nonfraud
201000000002864997,201000000005353559,21199,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034573,201000000001227614,100000,merchant,merchant,Pay Bill,nonfraud
201000000003974705,201000000001227614,20000,merchant,merchant,Business to Business Transfer,nonfraud
201000000005379005,201000000001742241,14900,merchant,merchant,Business to Business Transfer,nonfraud
201000000002038456,201100000005522206,100050,merchant,merchant,Doa Digipos B2b Transfer,nonfraud
201000000002033693,201100000005522061,31000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002901024,201000000001745122,15300,merchant,merchant,Business to Business Transfer,nonfraud
201000000002038456,201000000001227614,100000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001950302,201100000005522156,10000,merchant,merchant,,nonfraud
201000000001988120,201000000001227614,100000,merchant,merchant,B2b Transfer Telco,nonfraud
201000000003225376,201100000005522196,85050,merchant,merchant,Digipos B2b Transfer,nonfraud
202000000026594816,201000000001215461,20000,customer,merchant,Buy Goods,nonfraud
201000000005502748,201000000001743270,25299,merchant,merchant,Business to Business Transfer,nonfraud
202000000130765094,202000000128607626,50000,customer,customer,Customer Withdrawal,nonfraud
201000000001772566,201000000001227614,100000,merchant,merchant,B2b Transfer Telco,nonfraud
202100000005410780,201000000001591167,8000,customer,merchant,Customer Pay Transportation,nonfraud
202000000130371697,201000000001285601,200000,customer,merchant,Customer Withdrawal,nonfraud
202000000103222937,202000000131161582,50000,customer,customer,P2P Transfer,nonfraud
201000000002505091,201100000005522099,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000001978108,201000000001742207,5799,merchant,merchant,Business to Business Transfer,nonfraud
202000000120212939,201000000001279963,600000,customer,merchant,Cash Out,nonfraud
201000000005044775,201000000001744265,200,merchant,merchant,Business to Business Transfer,nonfraud
202100000006594875,201000000005104238,10000,customer,merchant,Customer Buy Goods,nonfraud
201000000001766388,201100000005522190,50030,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002034606,201000000001745185,22500,merchant,merchant,Business to Business Transfer,nonfraud
202000000127590781,201000000001591167,8000,customer,merchant,Buy Goods,nonfraud
202000000127258507,201000000002604655,5850,customer,merchant,Buy Goods,nonfraud
201000000001771947,201100000005522120,6500,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000002455044,201100000005522092,19100,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000002008764,201100000005522201,2200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005518684,201100000005522226,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000002346020,201000000001743270,20399,merchant,merchant,Business to Business Transfer,nonfraud
201000000002394914,201100000005522086,20500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000120307837,201000000001279961,599000,customer,merchant,Cash Out,nonfraud
201000000001965247,201100000005522122,9900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002896926,201100000009311082,10505,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004509741,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000009173128,201000000001544001,48000,customer,merchant,Customer Buy Goods,nonfraud
201000000002036583,201100000005522063,71030,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002880884,201000000001745194,6500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001979823,201100000005522056,85000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005502748,201100000005522134,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201100000008567685,201100000005522071,88200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001978143,201100000005522106,6500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002081327,201000000001743324,15500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001885576,201000000001227614,50000,merchant,merchant,B2b Transfer Telco,nonfraud
201000000002081511,201100000005522150,5601,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003225376,201000000001745186,3120,merchant,merchant,Business to Business Transfer,nonfraud
201100000007553917,201100000005522055,11120,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003775054,201100000005522128,25200,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201100000006128641,201100000005522172,1743,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000085058618,201000000005352625,6985,customer,merchant,Buy Goods,nonfraud
202000000091467786,201000000004900716,10400,customer,merchant,Buy Goods,nonfraud
201000000001986541,201100000005522224,21500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000004437783,201000000001743308,10600,merchant,merchant,Business to Business Transfer,nonfraud
201000000001966780,201000000001744275,47299,merchant,merchant,Business to Business Transfer,nonfraud
201000000003799523,201000000001227614,20000,merchant,merchant,Pay Bill,nonfraud
201000000004859332,201000000001745132,201,merchant,merchant,Business to Business Transfer,nonfraud
201000000002468256,201000000001745198,44800,merchant,merchant,Business to Business Transfer,nonfraud
201000000004410176,201000000001742211,10600,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201000000001745185,20500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001096013,202000000093906953,1000000,merchant,customer,General Customer Deposit,nonfraud
201000000003064658,201100000005522112,9900,merchant,merchant,Doa Digipos B2b Transfer,nonfraud
201000000004111375,201000000002270458,5285,merchant,merchant,Business to Business Transfer,nonfraud
201000000005376145,201000000001743306,7500,merchant,merchant,Business to Business Transfer,nonfraud
201000000001789099,201000000003082449,11500,merchant,merchant,Business to Business Transfer,nonfraud
202000000078592852,201000000001653405,28000,customer,merchant,,nonfraud
202000000039290294,202100000006755043,40000,customer,customer,Customer Withdrawal,nonfraud
201000000002455044,201100000005522116,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201100000007505244,201100000005522125,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000005651234,201100000005522121,28000,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000005319407,201000000001227614,20000,merchant,merchant,B2b Transfer Telco,nonfraud
202000000125775189,201000000001279961,31000,customer,merchant,Cash Out,nonfraud
201000000002946834,201100000005522093,19830,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000001763448,201000000001227614,50000,merchant,merchant,Business to Business Transfer,nonfraud
201000000004446746,201000000001742245,88259,merchant,merchant,Business to Business Transfer,nonfraud
201000000001953091,201100000005522126,24999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002034606,201100000005522185,25500,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000049594840,201000000001653405,75584,customer,merchant,Buy Goods,nonfraud
201000000001901867,201100000005522049,5750,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000047768694,201000000005687844,51990,customer,merchant,Customer Reservation Telco For Self,nonfraud
201000000002058595,201000000001743326,10200,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034606,201100000005522185,50000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002067072,201000000001743270,20699,merchant,merchant,Business to Business Transfer,nonfraud
201000000002468256,201000000001744322,50000,merchant,merchant,Business to Business Transfer,nonfraud
202000000008058440,201000000001195015,25000,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000002034606,201000000001745185,22600,merchant,merchant,Business to Business Transfer,nonfraud
201000000005380745,201100000005522129,36050,merchant,merchant,Digipos B2b Transfer,nonfraud
201000000005628927,201000000003082448,28320,merchant,merchant,Business to Business Transfer,nonfraud
202000000061224518,202000000130361361,200000,customer,customer,Customer Withdrawal,nonfraud
201000000005471967,201000000001744164,1499,merchant,merchant,Business to Business Transfer,nonfraud
201000000002034092,201100000005522125,28000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002034092,201100000005522125,28000,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002468256,201000000001744322,200,merchant,merchant,Digipos B2b Transfer Fee,nonfraud
201000000003353318,201000000001744166,200,merchant,merchant,Business to Business Transfer,nonfraud
201000000005543643,201100000005522169,50999,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005569004,201100000005522052,21050,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
202000000010326969,201000000001279963,1213000,customer,merchant,Cash Out,nonfraud
201100000005950738,201100000005522225,11530,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000005666026,201100000005396943,19399,merchant,merchant,Doa Digipos B2b Transfer Incluster,nonfraud
201000000002322715,201100000005522050,15600,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002013847,201100000005522073,55300,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003799523,201000000001745120,30000,merchant,merchant,Business to Business Transfer,nonfraud
201000000001864714,201000000001744277,10400,merchant,merchant,Business to Business Transfer,nonfraud
201000000002559425,201100000005950576,5900,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000001987217,201000000001745120,30000,merchant,merchant,Business to Business Transfer,nonfraud
202000000061827483,201000000001544001,49300,customer,merchant,,nonfraud
202100000008251834,201000000001195015,60234,customer,merchant,Customer Buy Goods Reservation,nonfraud
201000000002553603,201000000001742313,36000,merchant,merchant,Business to Business Transfer,nonfraud
201000000005632622,201100000005522150,2021,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000003353318,201100000005522205,10400,merchant,merchant,Digipos B2b Transfer In Cluster,nonfraud
201000000002373866,201000000005353559,85499,merchant,merchant,Business to Business Transfer,nonfraud
202000000124442219,202000000125221798,100000,customer,customer,P2P Transfer,nonfraud
202000000102315778,201000000000202108,11900,customer,merchant,Customer Buy Goods,nonfraud
202100000006734403,191104091700195,1000000,customer,merchant,spbu,fraud
202000000126193470,190325031511125,1925100,customer,merchant,spbu,fraud
202000000121765531,190527011201001,1353750,customer,merchant,spbu,fraud
202000000130008237,190217071144141,1309500,customer,merchant,spbu,fraud
ss_pertamina,191104091700193,1252000,system,merchant,spbu,fraud
202000000020866107,190926091529705,1200000,customer,merchant,spbu,fraud
202000000069332712,191015091137132,1841000,customer,merchant,spbu,fraud
202000000008746076,191108091024199,1447200,customer,merchant,spbu,fraud
202000000082429559,190217071144677,3163823,customer,merchant,spbu,fraud
202000000130088136,190926091529862,2235828,customer,merchant,spbu,fraud
202000000126030442,190217071144787,1918000,customer,merchant,spbu,fraud
202000000122545774,191104091700195,1000000,customer,merchant,spbu,fraud
202100000008836832,190217071144086,2452500,customer,merchant,spbu,fraud
202000000073096293,190926091529504,2000000,customer,merchant,spbu,fraud
202000000126235793,190325031511125,1373600,customer,merchant,spbu,fraud
202100000006436170,190217071144349,1080000,customer,merchant,spbu,fraud
ss_pertamina,190217071144017,2476000,system,merchant,spbu,fraud
202000000063949154,191111091400179,1059260,customer,merchant,spbu,fraud
202000000069332712,191015091137132,1900000,customer,merchant,spbu,fraud
202000000070875591,190217071144194,1266270,customer,merchant,spbu,fraud
202000000069518665,190217071144677,2386120,customer,merchant,spbu,fraud
202000000129175748,191104091700193,1300000,customer,merchant,spbu,fraud
202000000027395099,191108091024029,1798500,customer,merchant,spbu,fraud
202000000117054757,190217071144677,2308810,customer,merchant,spbu,fraud
ss_pertamina,190217071144677,1633800,system,merchant,spbu,fraud
202000000129293020,191104091700195,1500000,customer,merchant,spbu,fraud
202000000027118234,190217071145113,2043750,customer,merchant,spbu,fraud
202000000065105819,190325031511125,1644000,customer,merchant,spbu,fraud
202000000125929010,190325031511125,1800000,customer,merchant,spbu,fraud
202100000007171715,190217071144349,1712500,customer,merchant,spbu,fraud
202000000130210105,190217071144677,1472650,customer,merchant,spbu,fraud
202100000008666421,191104091700193,1100000,customer,merchant,spbu,fraud
202000000081191895,191104091700073,2000000,customer,merchant,spbu,fraud
202000000125227942,190217071144617,1500000,customer,merchant,spbu,fraud
202100000007923763,190217071144349,1395000,customer,merchant,spbu,fraud
202000000080002959,190926091529504,1900000,customer,merchant,spbu,fraud
202000000125966430,190926091529339,1370000,customer,merchant,spbu,fraud
202000000074452833,190926091529705,1313000,customer,merchant,spbu,fraud
